year,quarter,month,latitude,longitude,magnitude,depth,dayPeriod,earthquakeCategory,depthCategory,cluster1_4
2018,1,1,-6.004039764,106.3035965,2.889010976,14.0,Evening,Micro,Shallow,1
2018,1,1,-7.860123634,105.9304886,3.370132673,10.0,Evening,Minor,Shallow,0
2018,1,1,-7.663613796,106.7168427,3.44845153,27.0,Evening,Minor,Shallow,0
2018,1,1,-7.293570995,106.6036224,3.105900485,170.0,Evening,Minor,Intermediate,2
2018,1,1,-8.510174751,108.817215,3.340408213,53.0,Evening,Minor,Shallow,0
2018,1,1,-7.708560944,106.8434067,2.632111333,19.0,Afternoon,Micro,Shallow,1
2018,1,1,-7.58182621,106.736412,2.787095846,27.0,Evening,Micro,Shallow,1
2018,1,1,-7.815547943,108.0398102,2.075559407,51.0,Night,Micro,Shallow,1
2018,1,1,-7.379379749,107.1943588,3.67269206,98.0,Evening,Minor,Intermediate,2
2018,1,1,-7.970858097,106.5784225,3.59973808,10.0,Morning,Minor,Shallow,0
2018,1,1,-7.750373363,107.0280991,2.314363562,22.0,Morning,Micro,Shallow,1
2018,1,1,-7.262665749,105.8921814,6.011127019,73.0,Morning,Strong,Intermediate,0
2018,1,1,-7.25764513,106.2575836,4.398692293,20.0,Morning,Light,Shallow,0
2018,1,1,-7.155687332,106.0916977,4.03417275,23.0,Morning,Light,Shallow,0
2018,1,1,-7.131346703,106.1183167,3.685835264,29.0,Morning,Minor,Shallow,0
2018,1,1,-7.071791649,106.2062149,3.297374075,28.0,Morning,Minor,Shallow,1
2018,1,1,-7.206905842,106.0774307,4.092828304,19.0,Morning,Light,Shallow,0
2018,1,1,-7.162274361,106.012146,4.271143852,20.0,Morning,Light,Shallow,0
2018,1,1,-7.109011173,106.0749741,3.547010461,28.0,Morning,Minor,Shallow,0
2018,1,1,-7.259755611,105.9822617,3.23812454,33.0,Morning,Minor,Shallow,1
2018,1,1,-7.058577538,105.9510651,3.019210054,27.0,Morning,Minor,Shallow,1
2018,1,1,-7.201341629,106.1763,2.950815361,23.0,Morning,Micro,Shallow,1
2018,1,1,-7.226989269,106.0111847,3.142052604,19.0,Morning,Minor,Shallow,1
2018,1,1,-7.208850384,106.2019043,2.789650305,26.0,Morning,Micro,Shallow,1
2018,1,1,-7.132897377,106.1394272,3.466283507,22.0,Morning,Minor,Shallow,0
2018,1,1,-7.055615425,106.1382523,2.907824599,29.0,Morning,Micro,Shallow,1
2018,1,1,-7.19428587,105.9792786,3.798537359,19.0,Morning,Minor,Shallow,0
2018,1,1,-7.199986458,106.1091537,4.830049239,32.0,Morning,Light,Shallow,0
2018,1,1,-7.221432686,106.1236038,4.309246593,27.0,Morning,Light,Shallow,0
2018,1,1,-7.14478159,106.1900482,2.777911698,33.0,Morning,Micro,Shallow,1
2018,1,1,-7.16613245,106.1325684,3.255117586,28.0,Morning,Minor,Shallow,1
2018,1,1,-7.148500919,106.0791931,2.88153905,16.0,Morning,Micro,Shallow,1
2018,1,1,-7.188753128,106.0772247,3.169905779,21.0,Morning,Minor,Shallow,1
2018,1,1,-7.233699322,106.0858002,4.014253492,28.0,Morning,Light,Shallow,0
2018,1,1,-7.087004185,106.1651459,2.994377215,33.0,Morning,Micro,Shallow,1
2018,1,1,-7.235302448,106.0897522,4.131781563,37.0,Morning,Light,Shallow,0
2018,1,1,-7.251578808,106.1229019,3.394339668,32.0,Morning,Minor,Shallow,0
2018,1,1,-7.26833725,106.0926895,3.716064086,32.0,Morning,Minor,Shallow,0
2018,1,1,-8.972902298,111.1551971,4.388291965,10.0,Morning,Light,Shallow,0
2018,1,1,-7.211627007,106.1239777,4.096758946,33.0,Morning,Light,Shallow,0
2018,1,1,-7.224280834,106.0486755,3.562704397,29.0,Afternoon,Minor,Shallow,0
2018,1,1,-7.131028175,106.1457977,3.048794534,33.0,Afternoon,Minor,Shallow,1
2018,1,1,-7.212050438,106.0807343,4.226352258,41.0,Afternoon,Light,Shallow,0
2018,1,1,-7.163531303,106.0502777,3.83397422,32.0,Afternoon,Minor,Shallow,0
2018,1,1,-7.150557518,106.1477356,2.854788914,36.0,Afternoon,Micro,Shallow,1
2018,1,1,-7.138124943,106.0768661,3.009174159,32.0,Afternoon,Minor,Shallow,1
2018,1,1,-7.238308907,106.2417374,2.489740689,25.0,Afternoon,Micro,Shallow,1
2018,1,1,-8.069919586,107.4672089,2.566717518,29.0,Afternoon,Micro,Shallow,1
2018,1,1,-7.173179626,106.1495743,2.891820429,28.0,Afternoon,Micro,Shallow,1
2018,1,1,-7.220718861,106.1073303,4.150108508,25.0,Afternoon,Light,Shallow,0
2018,1,1,-7.203255653,106.1580505,2.745450349,26.0,Evening,Micro,Shallow,1
2018,1,1,-7.10733223,106.2567062,2.702843732,10.0,Evening,Micro,Shallow,1
2018,1,1,-7.078819752,105.9702377,2.991772562,31.0,Evening,Micro,Shallow,1
2018,1,1,-7.155069351,106.0950699,3.623195228,21.0,Evening,Minor,Shallow,0
2018,1,1,-7.034158707,106.1336517,3.269984657,28.0,Evening,Minor,Shallow,1
2018,1,1,-7.210974216,106.0537109,3.50058131,39.0,Evening,Minor,Shallow,0
2018,1,1,-7.175470829,106.0396271,3.654353726,31.0,Evening,Minor,Shallow,0
2018,1,1,-7.252970219,106.0059433,3.238268164,19.0,Evening,Minor,Shallow,1
2018,1,1,-7.230380535,105.9797974,4.041315536,11.0,Night,Light,Shallow,0
2018,1,1,-7.213989735,105.9869461,4.851240048,46.0,Morning,Light,Shallow,0
2018,1,1,-7.157316685,106.0144119,3.352280668,17.0,Morning,Minor,Shallow,0
2018,1,1,-7.226279736,106.0778427,3.989853966,27.0,Afternoon,Minor,Shallow,0
2018,1,1,-7.129796982,106.1165848,3.007748557,47.0,Afternoon,Minor,Shallow,1
2018,1,1,-7.573046684,105.5227203,3.019302007,58.0,Afternoon,Minor,Shallow,1
2018,1,1,-6.562948227,106.5507126,2.6921334,10.0,Morning,Micro,Shallow,1
2018,1,1,-7.094467163,106.1991272,2.896250787,25.0,Afternoon,Micro,Shallow,1
2018,1,1,-7.112606049,106.0824966,3.268114559,19.0,Evening,Minor,Shallow,1
2018,1,1,-7.186397552,106.0478745,4.477649052,31.0,Dawn,Light,Shallow,0
2018,1,1,-7.186733246,106.040863,4.306308212,33.0,Morning,Light,Shallow,0
2018,1,1,-7.374223709,106.9010239,3.037084644,96.0,Afternoon,Minor,Intermediate,1
2018,1,1,-7.252923012,105.8983307,3.523048923,10.0,Afternoon,Minor,Shallow,0
2018,1,1,-7.275247097,106.1533203,2.477714109,25.0,Afternoon,Micro,Shallow,1
2018,1,1,-7.126395702,106.0600586,3.79381137,21.0,Dawn,Minor,Shallow,0
2018,1,1,-7.633699894,108.990509,3.689891003,175.0,Morning,Minor,Intermediate,2
2018,1,1,-7.863004208,106.1578751,3.345379748,10.0,Morning,Minor,Shallow,0
2018,1,1,-7.012707233,106.1994934,3.14965357,19.0,Morning,Minor,Shallow,1
2018,1,1,-7.68881464,112.5868225,3.430742916,182.0,Evening,Minor,Intermediate,2
2018,1,1,-7.092424393,106.1005554,2.809416012,33.0,Evening,Micro,Shallow,1
2018,1,1,-7.149778843,106.0586243,2.992201203,31.0,Evening,Micro,Shallow,1
2018,1,1,-7.198935986,106.2287292,3.003833141,25.0,Morning,Minor,Shallow,1
2018,1,1,-7.937001705,106.9980392,3.515103531,28.0,Morning,Minor,Shallow,0
2018,1,1,-8.183568001,108.352066,2.594917688,39.0,Morning,Micro,Shallow,1
2018,1,1,-8.536852837,113.996315,3.088432332,10.0,Morning,Minor,Shallow,1
2018,1,2,-7.804292202,106.4567108,3.990565355,14.0,Evening,Minor,Shallow,0
2018,1,2,-7.065792561,106.4561844,3.071657822,35.0,Night,Minor,Shallow,1
2018,1,2,-7.19153738,106.1911469,2.784829856,39.0,Evening,Micro,Shallow,1
2018,1,2,-7.25968647,105.9474411,4.513308242,10.0,Evening,Light,Shallow,0
2018,1,2,-7.865527153,107.3578186,2.4284114,21.0,Dawn,Micro,Shallow,1
2018,1,2,-8.872280121,112.5798111,3.213679777,69.0,Morning,Minor,Shallow,1
2018,1,2,-7.991100311,108.6149445,2.970528118,87.0,Morning,Micro,Intermediate,1
2018,1,2,-7.15897274,107.3283691,2.489846444,105.0,Afternoon,Micro,Intermediate,1
2018,1,2,-8.65527153,109.9410706,3.095847847,13.0,Afternoon,Minor,Shallow,1
2018,1,2,-8.453932762,108.4308167,3.318569346,19.0,Afternoon,Minor,Shallow,1
2018,1,2,-7.294484615,106.8799973,2.618430115,10.0,Morning,Micro,Shallow,1
2018,1,2,-7.116456032,106.1514664,2.971787698,30.0,Morning,Micro,Shallow,1
2018,1,2,-5.261279106,106.0727615,4.15737534,280.0,Morning,Light,Intermediate,2
2018,1,2,-7.215147018,107.7181244,2.690270842,12.0,Afternoon,Micro,Shallow,1
2018,1,2,-7.589854717,106.6848755,3.909692489,23.0,Evening,Minor,Shallow,0
2018,1,2,-8.876494408,112.4974442,3.381005191,38.0,Morning,Minor,Shallow,0
2018,1,2,-8.312884331,110.3288651,3.42403678,75.0,Morning,Minor,Intermediate,2
2018,1,2,-8.767377853,111.8069382,3.564596619,43.0,Afternoon,Minor,Shallow,0
2018,1,2,-8.098356247,107.4721603,2.48010102,10.0,Evening,Micro,Shallow,1
2018,1,2,-6.854795933,110.4758453,2.858325615,10.0,Evening,Micro,Shallow,1
2018,1,2,-7.470904827,106.3466263,3.455888757,26.0,Dawn,Minor,Shallow,0
2018,1,2,-8.923274994,110.3577347,3.621976042,10.0,Afternoon,Minor,Shallow,0
2018,1,2,-7.167845726,105.962471,3.533192732,29.0,Night,Minor,Shallow,0
2018,1,2,-8.728199005,111.6008301,3.70711421,17.0,Night,Minor,Shallow,0
2018,1,2,-7.158920288,106.0555191,3.11414165,32.0,Dawn,Minor,Shallow,1
2018,1,2,-6.856554985,108.4282913,4.547556531,255.0,Morning,Light,Intermediate,2
2018,1,2,-8.34437561,108.6783752,2.953028574,76.0,Night,Micro,Intermediate,1
2018,1,2,-7.027794361,106.1661911,3.114738024,11.0,Dawn,Minor,Shallow,1
2018,1,2,-7.233406067,108.4243622,2.248609369,11.0,Evening,Micro,Shallow,1
2018,1,2,-8.340649605,108.1163788,3.578007202,24.0,Evening,Minor,Shallow,0
2018,1,2,-7.175025463,106.8753281,3.518925693,10.0,Morning,Minor,Shallow,0
2018,1,2,-7.251069069,106.0639801,3.690437374,33.0,Evening,Minor,Shallow,0
2018,1,2,-7.045302391,106.4841385,3.584171009,129.0,Dawn,Minor,Intermediate,2
2018,1,2,-7.814946175,105.9321899,3.796061224,10.0,Night,Minor,Shallow,0
2018,1,2,-7.286495686,106.2531662,2.986534026,10.0,Dawn,Micro,Shallow,1
2018,1,2,-6.264475346,107.5503693,4.229065843,144.0,Dawn,Light,Intermediate,2
2018,1,2,-7.810323238,105.8540802,5.092630442,10.0,Dawn,Moderate,Shallow,0
2018,1,2,-7.551383018,106.143692,2.859484737,10.0,Dawn,Micro,Shallow,1
2018,1,2,-7.724248409,106.3247604,3.84295822,64.0,Morning,Minor,Shallow,0
2018,1,2,-7.867462158,106.4460449,5.029225875,49.0,Afternoon,Moderate,Shallow,0
2018,1,2,-7.519115448,106.0175323,2.8324748,27.0,Afternoon,Micro,Shallow,1
2018,1,2,-7.809691429,105.8621216,4.635526914,10.0,Afternoon,Light,Shallow,0
2018,1,2,-7.752912521,105.9282608,3.923768202,30.0,Afternoon,Minor,Shallow,0
2018,1,2,-8.887405396,111.4753723,3.501166057,29.0,Afternoon,Minor,Shallow,0
2018,1,2,-8.844987869,110.9558563,5.00895468,48.0,Evening,Moderate,Shallow,0
2018,1,2,-7.101141453,106.1687927,4.132541544,10.0,Evening,Light,Shallow,0
2018,1,2,-7.254118443,107.7110443,2.928294329,10.0,Evening,Micro,Shallow,1
2018,1,2,-7.616865158,106.6708984,4.499446599,10.0,Dawn,Light,Shallow,0
2018,1,2,-7.173466206,106.062645,3.214477723,26.0,Afternoon,Minor,Shallow,1
2018,1,2,-8.363875389,111.4304657,3.534269754,105.0,Evening,Minor,Intermediate,2
2018,1,2,-7.039617062,107.0132141,2.272753409,10.0,Evening,Micro,Shallow,1
2018,1,2,-8.912834167,110.9528732,3.753595205,10.0,Evening,Minor,Shallow,0
2018,1,2,-7.81054306,106.0390091,3.020491793,28.0,Evening,Minor,Shallow,1
2018,1,2,-7.85397768,107.83358,2.2497619,10.0,Evening,Micro,Shallow,1
2018,1,2,-7.855433464,107.0372086,2.644049798,30.0,Night,Micro,Shallow,1
2018,1,2,-6.856977463,108.0132904,2.810089867,10.0,Dawn,Micro,Shallow,1
2018,1,2,-7.158733845,106.1037674,3.785544881,32.0,Afternoon,Minor,Shallow,0
2018,1,2,-7.893685818,106.5027313,3.787029845,10.0,Evening,Minor,Shallow,0
2018,1,2,-8.953291893,112.7463379,3.523549341,30.0,Morning,Minor,Shallow,0
2018,1,2,-8.644122124,108.0995712,2.750715529,20.0,Afternoon,Micro,Shallow,1
2018,1,2,-7.835432529,112.5479126,2.897244022,10.0,Evening,Micro,Shallow,1
2018,1,2,-8.529354095,108.3247757,3.205138958,52.0,Afternoon,Minor,Shallow,1
2018,1,2,-8.968715668,112.7894974,3.26458218,12.0,Evening,Minor,Shallow,1
2018,1,2,-8.806966782,111.0209198,2.704841784,10.0,Evening,Micro,Shallow,1
2018,1,2,-7.930812359,107.8837357,2.127807717,28.0,Evening,Micro,Shallow,1
2018,1,2,-7.053287506,105.259491,3.25731346,10.0,Dawn,Minor,Shallow,1
2018,1,2,-8.9858675,111.3014679,3.979558765,10.0,Morning,Minor,Shallow,0
2018,1,2,-8.133431435,107.6724777,2.804505221,26.0,Dawn,Micro,Shallow,1
2018,1,2,-8.993886948,112.7969971,2.915860565,29.0,Afternoon,Micro,Shallow,1
2018,1,2,-7.097311497,113.2465134,2.668940141,15.0,Night,Micro,Shallow,1
2018,1,2,-6.591868401,108.5641556,2.588932174,10.0,Dawn,Micro,Shallow,1
2018,1,2,-8.97714138,112.7913055,3.387578397,29.0,Dawn,Minor,Shallow,0
2018,1,2,-7.935037136,107.0920944,2.353887121,32.0,Morning,Micro,Shallow,1
2018,1,2,-7.387627125,107.0764236,3.260751743,128.0,Morning,Minor,Intermediate,2
2018,1,2,-6.993472576,112.4000397,3.662846904,750.0,Afternoon,Minor,Deep,3
2018,1,2,-8.056848526,111.939476,3.384178065,10.0,Afternoon,Minor,Shallow,0
2018,1,2,-7.877006531,106.3277512,3.849327688,10.0,Evening,Minor,Shallow,0
2018,1,2,-7.860367298,106.5448608,3.137679723,10.0,Morning,Minor,Shallow,1
2018,1,2,-7.446468353,106.0246277,4.592979972,10.0,Morning,Light,Shallow,0
2018,1,2,-6.731258392,106.6737213,2.904082819,14.0,Dawn,Micro,Shallow,1
2018,1,2,-6.434518814,106.3530655,3.197195212,10.0,Dawn,Minor,Shallow,1
2018,1,2,-7.108958721,106.9667282,2.216276649,10.0,Evening,Micro,Shallow,1
2018,1,2,-7.200645447,106.9025421,2.630733226,10.0,Evening,Micro,Shallow,1
2018,1,2,-7.025784016,105.1658936,3.531023185,10.0,Evening,Minor,Shallow,0
2018,1,2,-7.164744854,106.0884933,2.932531711,18.0,Night,Micro,Shallow,1
2018,1,2,-6.848753452,107.6869431,1.892479345,37.0,Dawn,Micro,Shallow,1
2018,1,2,-7.32602787,106.1881561,2.75799169,16.0,Morning,Micro,Shallow,1
2018,1,2,-7.470581055,107.2108154,2.580724328,111.0,Morning,Micro,Intermediate,1
2018,1,2,-7.398647308,106.4996796,2.464091625,61.0,Evening,Micro,Shallow,1
2018,1,2,-7.164212227,107.4564056,2.264174936,10.0,Evening,Micro,Shallow,1
2018,1,3,-8.076948166,108.6814651,2.685333688,58.0,Evening,Micro,Shallow,1
2018,1,3,-7.053115845,109.2038422,1.759722138,35.0,Evening,Micro,Shallow,1
2018,1,3,-8.842736244,111.0305176,2.937136407,12.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.947723866,112.0620651,4.077013281,10.0,Afternoon,Light,Shallow,0
2018,1,3,-7.158503056,106.9330444,2.245122443,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.255964279,106.8968582,2.683503813,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.259543896,106.8800125,3.092581752,10.0,Afternoon,Minor,Shallow,1
2018,1,3,-7.28158474,106.8890533,2.540776729,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.135100365,106.9006271,2.740358877,10.0,Evening,Micro,Shallow,1
2018,1,3,-7.498747826,105.388588,4.054891239,10.0,Morning,Light,Shallow,0
2018,1,3,-7.446949005,105.4294434,3.990571999,10.0,Morning,Minor,Shallow,0
2018,1,3,-7.080939293,106.9794006,2.370819343,10.0,Morning,Micro,Shallow,1
2018,1,3,-7.880051613,111.8305283,2.65832006,113.0,Morning,Micro,Intermediate,1
2018,1,3,-7.511811256,106.0086441,4.344375726,10.0,Afternoon,Light,Shallow,0
2018,1,3,-8.639026642,108.2897339,2.989721732,10.0,Evening,Micro,Shallow,1
2018,1,3,-6.913198471,106.0980377,3.96492518,10.0,Morning,Minor,Shallow,0
2018,1,3,-8.911538124,110.7490158,3.818215377,17.0,Evening,Minor,Shallow,0
2018,1,3,-7.451776028,109.1424713,2.359661208,18.0,Evening,Micro,Shallow,1
2018,1,3,-7.13967371,106.9288712,2.574803683,10.0,Night,Micro,Shallow,1
2018,1,3,-8.137342453,107.2645035,3.478636182,22.0,Night,Minor,Shallow,0
2018,1,3,-6.605696678,106.7760468,2.604156677,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-6.678389549,106.9466248,2.454303721,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-8.70939064,109.0345688,3.374835207,10.0,Evening,Minor,Shallow,0
2018,1,3,-6.980988979,106.1381989,3.091208852,10.0,Evening,Minor,Shallow,1
2018,1,3,-6.984911919,106.7102432,2.826003583,45.0,Morning,Micro,Shallow,1
2018,1,3,-7.025407791,106.9021149,2.506578129,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.128688335,106.8908844,3.035968272,10.0,Evening,Minor,Shallow,1
2018,1,3,-7.204766273,106.4889908,2.529606429,42.0,Night,Micro,Shallow,1
2018,1,3,-8.026927948,107.8373947,3.685594041,29.0,Morning,Minor,Shallow,0
2018,1,3,-7.50690794,107.850914,3.281281954,117.0,Afternoon,Minor,Intermediate,2
2018,1,3,-8.72789669,112.5115738,3.681793979,98.0,Afternoon,Minor,Intermediate,2
2018,1,3,-7.787731171,106.4217758,3.507118682,10.0,Afternoon,Minor,Shallow,0
2018,1,3,-8.90753746,112.5516663,3.089110612,21.0,Dawn,Minor,Shallow,1
2018,1,3,-7.248877525,106.8684387,3.055746438,10.0,Dawn,Minor,Shallow,1
2018,1,3,-7.944906712,106.8458328,2.952537879,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.888055801,111.7186737,4.124943073,114.0,Evening,Light,Intermediate,2
2018,1,3,-6.84434557,106.6650925,2.765720442,11.0,Night,Micro,Shallow,1
2018,1,3,-7.703987122,113.51371,3.390299949,20.0,Morning,Minor,Shallow,0
2018,1,3,-8.553421021,111.2751999,3.074649226,91.0,Afternoon,Minor,Intermediate,1
2018,1,3,-7.634378433,106.2973328,3.293251737,10.0,Afternoon,Minor,Shallow,1
2018,1,3,-8.760263443,112.9119492,3.01191522,118.0,Morning,Minor,Intermediate,2
2018,1,3,-7.149451733,113.409256,2.889316408,10.0,Morning,Micro,Shallow,1
2018,1,3,-8.194950104,107.3404922,3.487655258,10.0,Afternoon,Minor,Shallow,0
2018,1,3,-8.861961365,111.0155563,2.615769515,10.0,Evening,Micro,Shallow,1
2018,1,3,-6.399407864,106.148056,3.675631894,175.0,Evening,Minor,Intermediate,2
2018,1,3,-8.358120918,107.8137817,3.730045979,10.0,Evening,Minor,Shallow,0
2018,1,3,-7.251558304,106.0599136,3.451069798,26.0,Night,Minor,Shallow,0
2018,1,3,-8.414355278,108.0430145,4.035361397,10.0,Afternoon,Light,Shallow,0
2018,1,3,-8.304693222,107.6320267,3.352718679,10.0,Evening,Minor,Shallow,0
2018,1,3,-7.348406792,106.0021286,5.182241055,40.0,Morning,Moderate,Shallow,0
2018,1,3,-7.820783615,108.0647125,4.139089168,75.0,Morning,Light,Intermediate,0
2018,1,3,-8.246612549,107.3631821,3.907415154,10.0,Morning,Minor,Shallow,0
2018,1,3,-8.090637207,107.2069397,3.130389532,10.0,Morning,Minor,Shallow,1
2018,1,3,-8.585126877,112.2501373,2.849224941,18.0,Evening,Micro,Shallow,1
2018,1,3,-8.818507195,112.1340866,3.403084126,44.0,Dawn,Minor,Shallow,0
2018,1,3,-7.711636066,108.4464111,2.413624767,122.0,Evening,Micro,Intermediate,1
2018,1,3,-7.032153606,111.8820419,2.502967651,12.0,Evening,Micro,Shallow,1
2018,1,3,-8.008134842,110.4138184,2.74839008,10.0,Morning,Micro,Shallow,1
2018,1,3,-8.749453545,111.5991058,3.092194472,30.0,Evening,Minor,Shallow,1
2018,1,3,-7.295583725,106.8317261,3.016678796,10.0,Evening,Minor,Shallow,1
2018,1,3,-8.997278214,111.3167267,3.114882581,25.0,Evening,Minor,Shallow,1
2018,1,3,-6.788270473,106.394722,4.748121861,117.0,Evening,Light,Intermediate,2
2018,1,3,-7.58423233,105.7586136,2.88105455,10.0,Afternoon,Micro,Shallow,1
2018,1,3,-7.173091412,106.1252213,3.118475376,35.0,Evening,Minor,Shallow,1
2018,1,3,-7.603334904,106.3227539,2.64692233,80.0,Evening,Micro,Intermediate,1
2018,1,3,-8.329580307,108.936882,3.099741056,38.0,Afternoon,Minor,Shallow,1
2018,1,3,-7.012097836,106.9941788,2.673247226,10.0,Evening,Micro,Shallow,1
2018,2,4,-8.390080452,112.4243851,3.359348657,112.0,Evening,Minor,Intermediate,2
2018,2,4,-8.566585541,109.0124817,3.172053498,70.0,Morning,Minor,Shallow,1
2018,2,4,-6.352966309,107.2483215,4.243648781,255.0,Afternoon,Light,Intermediate,2
2018,2,4,-7.056921005,106.9100952,2.915264549,10.0,Morning,Micro,Shallow,1
2018,2,4,-7.680061817,105.9480591,3.153637004,33.0,Afternoon,Minor,Shallow,1
2018,2,4,-7.011325359,106.9808197,2.522474715,10.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.282844543,106.8973846,2.538223981,10.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.797283173,112.5297852,3.270456317,10.0,Afternoon,Minor,Shallow,1
2018,2,4,-7.193106174,106.0444031,3.473455223,20.0,Afternoon,Minor,Shallow,0
2018,2,4,-7.143196106,106.024826,3.550643295,28.0,Afternoon,Minor,Shallow,0
2018,2,4,-8.583363533,108.4262238,3.951860727,18.0,Afternoon,Minor,Shallow,0
2018,2,4,-8.350758553,112.4652939,3.450331801,10.0,Evening,Minor,Shallow,0
2018,2,4,-7.14917469,106.9080048,3.079282601,10.0,Evening,Minor,Shallow,1
2018,2,4,-7.893353462,107.9266281,2.299892871,23.0,Night,Micro,Shallow,1
2018,2,4,-8.462000847,113.4359665,2.613071153,11.0,Dawn,Micro,Shallow,1
2018,2,4,-8.795827866,110.3116226,3.639288303,77.0,Morning,Minor,Intermediate,0
2018,2,4,-8.765786171,112.3186264,2.65292847,13.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.007851601,105.4998856,3.0787760352999998,58.0,Morning,Great,Shallow,1
2018,2,4,-6.832314014,107.8670502,1.954759933,51.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.231206417,107.6774139,2.428088132,10.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.857596874,106.624649,3.765687154,16.0,Afternoon,Minor,Shallow,0
2018,2,4,-8.35539341,109.994812,3.845517145,71.0,Evening,Minor,Intermediate,0
2018,2,4,-7.283917427,108.8047943,2.578386071,14.0,Dawn,Micro,Shallow,1
2018,2,4,-7.881541252,107.2842865,3.647286612,24.0,Afternoon,Minor,Shallow,0
2018,2,4,-7.258241177,105.2301102,4.389176672,10.0,Afternoon,Light,Shallow,0
2018,2,4,-7.933508396,107.294548,3.859346507,20.0,Evening,Minor,Shallow,0
2018,2,4,-7.955358505,107.415535,3.056358438,25.0,Night,Minor,Shallow,1
2018,2,4,-8.884634018,111.21978,4.387856302,91.0,Dawn,Light,Intermediate,0
2018,2,4,-7.717835426,106.9776993,3.103498117,22.0,Evening,Minor,Shallow,1
2018,2,4,-7.894864082,107.342659,2.927421612,26.0,Dawn,Micro,Shallow,1
2018,2,4,-8.27773571,110.154274,2.593002669,11.0,Evening,Micro,Shallow,1
2018,2,4,-8.17753315,107.196106,4.036140192,10.0,Evening,Light,Shallow,0
2018,2,4,-8.514460564,112.3553619,3.26503488,104.0,Night,Minor,Intermediate,2
2018,2,4,-8.307037354,110.3293762,3.450906684,83.0,Morning,Minor,Intermediate,2
2018,2,4,-8.239336014,107.9295807,2.439134294,15.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.421341896,105.2679214,4.086332345,43.0,Afternoon,Light,Shallow,0
2018,2,4,-7.292945862,105.480072,3.236008002,19.0,Morning,Minor,Shallow,1
2018,2,4,-6.429299831,108.2797699,2.615239627,10.0,Evening,Micro,Shallow,1
2018,2,4,-7.209720135,109.6455994,2.7846490346,10.0,Morning,Great,Shallow,1
2018,2,4,-7.132558823,107.0012054,2.236121417,10.0,Morning,Micro,Shallow,1
2018,2,4,-7.425972939,106.5953751,3.220531992,78.0,Afternoon,Minor,Intermediate,1
2018,2,4,-7.195982456,109.659584,2.588418837,11.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.799080849,106.5336838,3.669073463,17.0,Evening,Minor,Shallow,0
2018,2,4,-8.664305687,112.6580811,2.682007111,44.0,Evening,Micro,Shallow,1
2018,2,4,-8.128623009,107.7485657,2.613015921,19.0,Night,Micro,Shallow,1
2018,2,4,-8.244986534,110.2570419,2.765827384,54.0,Morning,Micro,Shallow,1
2018,2,4,-8.414075851,109.0191116,3.460312757,28.0,Dawn,Minor,Shallow,0
2018,2,4,-7.49505949,106.2524796,3.195404804,10.0,Night,Minor,Shallow,1
2018,2,4,-7.21053648,109.6856995,3.502171679,10.0,Morning,Minor,Shallow,0
2018,2,4,-8.547123909,113.5730896,3.6428715709,7.0,Dawn,Great,Shallow,0
2018,2,4,-8.540985107,110.2151413,3.095029373,88.0,Dawn,Minor,Intermediate,1
2018,2,4,-8.038072586,110.4704437,2.907610948,10.0,Dawn,Micro,Shallow,1
2018,2,4,-7.582555771,106.5908966,3.699715072,76.0,Afternoon,Minor,Intermediate,0
2018,2,4,-7.958432674,107.3731537,4.813597655,67.0,Evening,Light,Shallow,0
2018,2,4,-7.829089642,106.6877899,3.232459105,15.0,Dawn,Minor,Shallow,1
2018,2,4,-8.666861534,110.8853836,2.720820108,10.0,Night,Micro,Shallow,1
2018,2,4,-6.785095692,112.3137283,3.272181425,10.0,Night,Minor,Shallow,1
2018,2,4,-8.377033234,108.9520111,3.261034775,34.0,Night,Minor,Shallow,1
2018,2,4,-6.973121166,113.7470474,2.793316862,12.0,Dawn,Micro,Shallow,1
2018,2,4,-7.174798965,106.910347,2.82310115,10.0,Morning,Micro,Shallow,1
2018,2,4,-8.112010002,107.2853928,4.704806634,56.0,Evening,Light,Shallow,0
2018,2,4,-7.232175827,106.8508911,3.1377779401000003,10.0,Dawn,Great,Shallow,1
2018,2,4,-7.241583347,106.8446732,2.846037198,10.0,Afternoon,Micro,Shallow,1
2018,2,4,-7.975184917,110.4985504,2.693881898,10.0,Evening,Micro,Shallow,1
2018,2,4,-7.287900448,106.8500137,3.536904718,10.0,Evening,Minor,Shallow,0
2018,2,4,-7.870200634,107.2770767,3.635284771,24.0,Evening,Minor,Shallow,0
